"trial" "xdat" "lat" "fstCorrect" "ErrCorr" "AS" "Count" "Desc" "ld8"
"6458" 29 132 260 FALSE TRUE "AS" 2 "" "11779.20190513"
"6459" 30 132 297 TRUE FALSE "AS" 1 "" "11779.20190513"
"6460" 31 133 538 TRUE FALSE "AS" 1 "" "11779.20190513"
"6461" 32 133 710 TRUE FALSE "AS" 1 "" "11779.20190513"
"6462" 33 131 240 TRUE FALSE "AS" 1 "" "11779.20190513"
"6463" 34 131 319 TRUE FALSE "AS" 1 "" "11779.20190513"
"6464" 35 134 312 TRUE FALSE "AS" 1 "" "11779.20190513"
"6465" 36 131 243 TRUE FALSE "AS" 1 "" "11779.20190513"
"6466" 37 133 226 FALSE TRUE "AS" 2 "" "11779.20190513"
"6467" 38 133 307 TRUE FALSE "AS" 1 "" "11779.20190513"
"6468" 39 134 380 TRUE FALSE "AS" 1 "" "11779.20190513"
"6469" 40 132 265 TRUE FALSE "AS" 1 "" "11779.20190513"
"6470" 41 133 280 TRUE FALSE "AS" 1 "" "11779.20190513"
"6471" 42 131 82 TRUE FALSE "AS" 1 "" "11779.20190513"
"6472" 43 133 275 TRUE FALSE "AS" 1 "" "11779.20190513"
"6473" 44 133 174 FALSE TRUE "AS" 2 "" "11779.20190513"
"6474" 45 131 172 FALSE TRUE "AS" 2 "" "11779.20190513"
"6475" 46 132 535 TRUE FALSE "AS" 1 "" "11779.20190513"
"6476" 47 132 449 TRUE FALSE "AS" 1 "" "11779.20190513"
"6477" 48 132 314 TRUE FALSE "AS" 1 "" "11779.20190513"
"6478" 1 134 317 TRUE FALSE "AS" 1 "" "11774.20190423"
"6479" 2 132 238 TRUE FALSE "AS" 1 "" "11774.20190423"
"6480" 3 133 253 TRUE FALSE "AS" 1 "" "11774.20190423"
"6481" 4 131 351 TRUE FALSE "AS" 1 "" "11774.20190423"
"6482" 5 131 388 FALSE TRUE "AS" 2 "" "11774.20190423"
"6483" 6 134 149 FALSE TRUE "AS" 2 "" "11774.20190423"
"6484" 7 132 317 TRUE FALSE "AS" 1 "" "11774.20190423"
"6485" 8 132 329 TRUE FALSE "AS" 1 "" "11774.20190423"
"6486" 9 131 297 TRUE FALSE "AS" 1 "" "11774.20190423"
"6487" 10 134 319 TRUE FALSE "AS" 1 "" "11774.20190423"
"6488" 11 131 194 FALSE TRUE "AS" 2 "" "11774.20190423"
"6489" 12 134 493 FALSE TRUE "AS" 2 "" "11774.20190423"
"6490" 13 134 405 TRUE FALSE "AS" 1 "" "11774.20190423"
"6491" 14 132 157 FALSE TRUE "AS" 2 "" "11774.20190423"
"6492" 15 133 211 TRUE FALSE "AS" 1 "" "11774.20190423"
"6493" 16 132 376 TRUE FALSE "AS" 1 "" "11774.20190423"
"6494" 17 134 324 TRUE FALSE "AS" 1 "" "11774.20190423"
"6495" 18 133 235 TRUE FALSE "AS" 1 "" "11774.20190423"
"6496" 19 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6497" 20 134 238 TRUE FALSE "AS" 1 "" "11774.20190423"
"6498" 21 132 353 TRUE FALSE "AS" 1 "" "11774.20190423"
"6499" 22 133 159 FALSE TRUE "AS" 2 "" "11774.20190423"
"6500" 23 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6501" 24 131 253 TRUE FALSE "AS" 1 "" "11774.20190423"
"6502" 25 134 373 TRUE FALSE "AS" 1 "" "11774.20190423"
"6503" 26 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6504" 27 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6505" 28 133 213 TRUE FALSE "AS" 1 "" "11774.20190423"
"6506" 29 131 206 FALSE TRUE "AS" 2 "" "11774.20190423"
"6507" 30 131 164 FALSE TRUE "AS" 2 "" "11774.20190423"
"6508" 31 132 216 TRUE FALSE "AS" 1 "" "11774.20190423"
"6509" 32 133 184 FALSE TRUE "AS" 2 "" "11774.20190423"
"6510" 33 133 243 TRUE FALSE "AS" 1 "" "11774.20190423"
"6511" 34 131 152 FALSE TRUE "AS" 2 "" "11774.20190423"
"6512" 35 133 255 TRUE FALSE "AS" 1 "" "11774.20190423"
"6513" 36 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6514" 37 131 233 FALSE TRUE "AS" 2 "" "11774.20190423"
"6515" 38 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6516" 39 134 144 FALSE TRUE "AS" 2 "" "11774.20190423"
"6517" 40 131 580 TRUE FALSE "AS" 1 "" "11774.20190423"
"6518" 41 133 226 TRUE FALSE "AS" 1 "" "11774.20190423"
"6519" 42 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6520" 43 132 292 FALSE TRUE "AS" 2 "" "11774.20190423"
"6521" 44 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6522" 45 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6523" 46 133 NA FALSE FALSE "AS" -1 "average fixpos(55.175000) is off from baseline(130.500000)!" "11774.20190423"
"6524" 47 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6525" 48 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11774.20190423"
"6526" 1 131 265 FALSE TRUE "AS" 2 "" "11776.20190424"
"6527" 2 132 112 FALSE TRUE "AS" 2 "" "11776.20190424"
"6528" 3 132 135 FALSE FALSE "AS" 0 "" "11776.20190424"
"6529" 4 134 143 FALSE FALSE "AS" 0 "" "11776.20190424"
"6530" 5 133 128 FALSE FALSE "AS" 0 "" "11776.20190424"
"6531" 6 132 142 FALSE TRUE "AS" 2 "" "11776.20190424"
"6532" 7 132 130 FALSE FALSE "AS" 0 "" "11776.20190424"
"6533" 8 132 179 FALSE TRUE "AS" 2 "" "11776.20190424"
"6534" 9 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6535" 10 133 85 FALSE TRUE "AS" 2 "" "11776.20190424"
"6536" 11 134 115 FALSE TRUE "AS" 2 "" "11776.20190424"
"6537" 12 131 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11776.20190424"
"6538" 13 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6539" 14 133 132 FALSE TRUE "AS" 2 "" "11776.20190424"
"6540" 15 134 NA FALSE FALSE "AS" -1 "moving (18.266 px/60Hz) before target onset" "11776.20190424"
"6541" 16 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6542" 17 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6543" 18 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6544" 19 131 117 FALSE TRUE "AS" 2 "" "11776.20190424"
"6545" 20 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6546" 21 132 133 FALSE TRUE "AS" 2 "" "11776.20190424"
"6547" 22 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6548" 23 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6549" 24 134 202 FALSE TRUE "AS" 2 "" "11776.20190424"
"6550" 25 133 125 FALSE FALSE "AS" 0 "" "11776.20190424"
"6551" 26 131 132 FALSE TRUE "AS" 2 "" "11776.20190424"
"6552" 27 134 127 FALSE FALSE "AS" 0 "" "11776.20190424"
"6553" 28 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6554" 29 133 137 FALSE TRUE "AS" 2 "" "11776.20190424"
"6555" 30 132 125 FALSE TRUE "AS" 2 "" "11776.20190424"
"6556" 31 133 159 FALSE TRUE "AS" 2 "" "11776.20190424"
"6557" 32 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6558" 33 131 174 FALSE TRUE "AS" 2 "" "11776.20190424"
"6559" 34 131 140 FALSE TRUE "AS" 2 "" "11776.20190424"
"6560" 35 133 NA FALSE FALSE "AS" -1 "average fixpos(240.400000) is off from baseline(130.500000)!" "11776.20190424"
"6561" 36 134 164 FALSE TRUE "AS" 2 "" "11776.20190424"
"6562" 37 132 500 TRUE FALSE "AS" 1 "" "11776.20190424"
"6563" 38 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6564" 39 132 184 FALSE TRUE "AS" 2 "" "11776.20190424"
"6565" 40 133 179 FALSE TRUE "AS" 2 "" "11776.20190424"
"6566" 41 131 287 TRUE FALSE "AS" 1 "" "11776.20190424"
"6567" 42 133 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11776.20190424"
"6568" 43 134 121 FALSE TRUE "AS" 2 "" "11776.20190424"
"6569" 44 131 140 FALSE TRUE "AS" 2 "" "11776.20190424"
"6570" 45 134 108 FALSE TRUE "AS" 2 "" "11776.20190424"
"6571" 46 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11776.20190424"
"6572" 47 131 117 FALSE TRUE "AS" 2 "" "11776.20190424"
"6573" 1 133 159 FALSE TRUE "AS" 2 NA "11790.20190626"
"6574" 2 132 149 FALSE TRUE "AS" 2 NA "11790.20190626"
"6575" 3 132 138 FALSE TRUE "AS" 2 NA "11790.20190626"
"6576" 4 134 149 FALSE TRUE "AS" 2 NA "11790.20190626"
"6577" 5 134 196 FALSE TRUE "AS" 2 NA "11790.20190626"
"6578" 6 131 122 FALSE TRUE "AS" 2 NA "11790.20190626"
"6579" 7 131 329 TRUE FALSE "AS" 1 NA "11790.20190626"
"6580" 8 134 130 FALSE TRUE "AS" 2 NA "11790.20190626"
"6581" 9 131 218 TRUE FALSE "AS" 1 NA "11790.20190626"
"6582" 10 131 105 FALSE TRUE "AS" 2 NA "11790.20190626"
"6583" 11 133 160 FALSE TRUE "AS" 2 NA "11790.20190626"
"6584" 12 131 172 FALSE TRUE "AS" 2 NA "11790.20190626"
"6585" 13 134 160 FALSE FALSE "AS" 0 NA "11790.20190626"
"6586" 14 133 127 FALSE TRUE "AS" 2 NA "11790.20190626"
"6587" 15 131 130 FALSE TRUE "AS" 2 NA "11790.20190626"
"6588" 16 134 344 TRUE FALSE "AS" 1 NA "11790.20190626"
"6589" 17 133 149 FALSE TRUE "AS" 2 NA "11790.20190626"
"6590" 18 132 113 TRUE FALSE "AS" 1 NA "11790.20190626"
"6591" 19 134 145 FALSE FALSE "AS" 0 NA "11790.20190626"
"6592" 20 133 159 FALSE TRUE "AS" 2 NA "11790.20190626"
"6593" 21 132 137 FALSE TRUE "AS" 2 NA "11790.20190626"
"6594" 22 132 127 FALSE TRUE "AS" 2 NA "11790.20190626"
"6595" 23 131 105 FALSE TRUE "AS" 2 NA "11790.20190626"
"6596" 24 134 196 FALSE TRUE "AS" 2 NA "11790.20190626"
"6597" 25 133 68 FALSE TRUE "AS" 2 NA "11790.20190626"
"6598" 26 131 353 TRUE FALSE "AS" 1 NA "11790.20190626"
"6599" 27 132 164 FALSE TRUE "AS" 2 NA "11790.20190626"
"6600" 28 131 125 FALSE TRUE "AS" 2 NA "11790.20190626"
"6601" 29 131 179 FALSE TRUE "AS" 2 NA "11790.20190626"
"6602" 30 132 147 FALSE TRUE "AS" 2 NA "11790.20190626"
"6603" 31 132 113 FALSE TRUE "AS" 2 NA "11790.20190626"
"6604" 32 133 117 FALSE TRUE "AS" 2 NA "11790.20190626"
"6605" 33 133 130 FALSE TRUE "AS" 2 NA "11790.20190626"
"6606" 34 131 210 TRUE FALSE "AS" 1 NA "11790.20190626"
"6607" 35 132 125 FALSE TRUE "AS" 2 NA "11790.20190626"
"6608" 36 134 110 FALSE TRUE "AS" 2 NA "11790.20190626"
"6609" 37 132 90 TRUE FALSE "AS" 1 NA "11790.20190626"
"6610" 38 134 132 FALSE TRUE "AS" 2 NA "11790.20190626"
"6611" 39 133 140 FALSE TRUE "AS" 2 NA "11790.20190626"
"6612" 40 133 125 FALSE TRUE "AS" 2 NA "11790.20190626"
"6613" 41 132 164 FALSE TRUE "AS" 2 NA "11790.20190626"
"6614" 42 133 294 FALSE TRUE "AS" 2 NA "11790.20190626"
"6615" 43 134 108 FALSE TRUE "AS" 2 NA "11790.20190626"
"6616" 44 131 140 FALSE TRUE "AS" 2 NA "11790.20190626"
"6617" 45 134 114 FALSE TRUE "AS" 2 NA "11790.20190626"
"6618" 46 134 140 FALSE TRUE "AS" 2 NA "11790.20190626"
"6619" 47 132 125 FALSE TRUE "AS" 2 NA "11790.20190626"
"6620" 48 133 135 FALSE TRUE "AS" 2 NA "11790.20190626"
"6621" 1 132 NA FALSE FALSE "AS" -1 "moving (6.743 px/60Hz) before target onset" "11791.20190628"
"6622" 2 134 177 FALSE TRUE "AS" 2 "" "11791.20190628"
"6623" 3 133 379 FALSE TRUE "AS" 2 "" "11791.20190628"
"6624" 4 132 164 FALSE TRUE "AS" 2 "" "11791.20190628"
"6625" 5 132 NA FALSE FALSE "AS" -1 "average fixpos(240.850000) is off from baseline(130.500000)!" "11791.20190628"
"6626" 6 134 186 FALSE TRUE "AS" 2 "" "11791.20190628"
"6627" 7 134 NA FALSE FALSE "AS" -1 "no good saccades" "11791.20190628"
"6628" 8 134 NA FALSE FALSE "AS" -1 "no good saccades" "11791.20190628"
"6629" 9 133 223 TRUE FALSE "AS" 1 "" "11791.20190628"
"6630" 10 131 471 TRUE FALSE "AS" 1 "" "11791.20190628"
"6631" 11 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11791.20190628"
"6632" 12 132 176 FALSE TRUE "AS" 2 "" "11791.20190628"
"6633" 13 131 464 TRUE FALSE "AS" 1 "" "11791.20190628"
"6634" 14 133 221 FALSE TRUE "AS" 2 "" "11791.20190628"
"6635" 15 132 130 FALSE TRUE "AS" 2 "" "11791.20190628"
"6636" 16 134 253 TRUE FALSE "AS" 1 "" "11791.20190628"
"6637" 17 133 479 TRUE FALSE "AS" 1 "" "11791.20190628"
"6638" 18 132 211 FALSE TRUE "AS" 2 "" "11791.20190628"
"6639" 19 133 204 FALSE TRUE "AS" 2 "" "11791.20190628"
"6640" 20 134 132 FALSE TRUE "AS" 2 "" "11791.20190628"
"6641" 21 131 206 FALSE TRUE "AS" 2 "" "11791.20190628"
"6642" 22 133 223 TRUE FALSE "AS" 1 "" "11791.20190628"
"6643" 23 133 191 FALSE TRUE "AS" 2 "" "11791.20190628"
"6644" 24 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11791.20190628"
"6645" 25 132 NA FALSE FALSE "AS" -1 "moving (4.172 px/60Hz) before target onset" "11791.20190628"
"6646" 26 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11791.20190628"
"6647" 27 133 427 TRUE FALSE "AS" 1 "" "11791.20190628"
"6648" 28 131 144 FALSE TRUE "AS" 2 "" "11791.20190628"
"6649" 29 133 NA FALSE FALSE "AS" -1 "no good saccades" "11791.20190628"
"6650" 30 134 233 FALSE TRUE "AS" 2 "" "11791.20190628"
"6651" 31 131 415 TRUE FALSE "AS" 1 "" "11791.20190628"
"6652" 32 131 255 TRUE FALSE "AS" 1 "" "11791.20190628"
"6653" 33 131 255 FALSE TRUE "AS" 2 "" "11791.20190628"
"6654" 34 134 NA FALSE FALSE "AS" -1 "average fixpos(42.000000) is off from baseline(130.500000)!" "11791.20190628"
"6655" 35 131 NA FALSE FALSE "AS" -1 "average fixpos(227.650000) is off from baseline(130.500000)!" "11791.20190628"
"6656" 36 132 265 TRUE FALSE "AS" 1 "" "11791.20190628"
"6657" 37 133 199 FALSE TRUE "AS" 2 "" "11791.20190628"
"6658" 38 134 167 TRUE FALSE "AS" 1 "" "11791.20190628"
"6659" 39 132 358 TRUE FALSE "AS" 1 "" "11791.20190628"
"6660" 40 131 137 FALSE TRUE "AS" 2 "" "11791.20190628"
"6661" 41 134 290 TRUE FALSE "AS" 1 "" "11791.20190628"
"6662" 42 131 176 FALSE FALSE "AS" 0 "" "11791.20190628"
"6663" 43 133 196 TRUE FALSE "AS" 1 "" "11791.20190628"
"6664" 44 131 NA FALSE FALSE "AS" -1 "average fixpos(59.925000) is off from baseline(130.500000)!" "11791.20190628"
"6665" 45 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11791.20190628"
"6666" 46 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11791.20190628"
"6667" 47 132 156 FALSE FALSE "AS" 0 "" "11791.20190628"
"6668" 48 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11791.20190628"
"6669" 1 134 454 TRUE FALSE "AS" 1 "" "11787.20190615"
"6670" 2 131 385 TRUE FALSE "AS" 1 "" "11787.20190615"
"6671" 3 132 322 TRUE FALSE "AS" 1 "" "11787.20190615"
"6672" 4 134 341 TRUE FALSE "AS" 1 "" "11787.20190615"
"6673" 5 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6674" 6 131 341 TRUE FALSE "AS" 1 "" "11787.20190615"
"6675" 7 134 280 TRUE FALSE "AS" 1 "" "11787.20190615"
"6676" 8 131 NA FALSE FALSE "AS" -1 "start pos too far from center fix" "11787.20190615"
"6677" 9 133 NA FALSE FALSE "AS" -1 "average fixpos(23.862500) is off from baseline(130.500000)!" "11787.20190615"
"6678" 10 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6679" 11 134 280 TRUE FALSE "AS" 1 "" "11787.20190615"
"6680" 12 133 NA FALSE FALSE "AS" -1 "average fixpos(77.250000) is off from baseline(130.500000)!" "11787.20190615"
"6681" 13 131 NA FALSE FALSE "AS" -1 "average fixpos(60.025000) is off from baseline(130.500000)!" "11787.20190615"
"6682" 14 131 NA FALSE FALSE "AS" -1 "average fixpos(52.875000) is off from baseline(130.500000)!" "11787.20190615"
"6683" 15 133 240 TRUE FALSE "AS" 1 "" "11787.20190615"
"6684" 16 133 NA FALSE FALSE "AS" -1 "average fixpos(65.187500) is off from baseline(130.500000)!" "11787.20190615"
"6685" 17 131 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11787.20190615"
"6686" 18 134 NA FALSE FALSE "AS" -1 "average fixpos(44.862500) is off from baseline(130.500000)!" "11787.20190615"
"6687" 19 133 NA FALSE FALSE "AS" -1 "average fixpos(73.587500) is off from baseline(130.500000)!" "11787.20190615"
"6688" 20 133 275 TRUE FALSE "AS" 1 "" "11787.20190615"
"6689" 21 132 NA FALSE FALSE "AS" -1 "average fixpos(68.400000) is off from baseline(130.500000)!" "11787.20190615"
"6690" 22 132 NA FALSE FALSE "AS" -1 "average fixpos(48.062500) is off from baseline(130.500000)!" "11787.20190615"
"6691" 23 133 NA FALSE FALSE "AS" -1 "average fixpos(5.600000) is off from baseline(130.500000)!" "11787.20190615"
"6692" 24 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6693" 25 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6694" 26 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6695" 27 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6696" 28 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6697" 29 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6698" 30 131 NA FALSE FALSE "AS" -1 "no data left after removing blinks" "11787.20190615"
"6699" 31 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6700" 32 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6701" 33 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6702" 34 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6703" 35 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6704" 36 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6705" 37 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6706" 38 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6707" 39 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6708" 40 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6709" 41 133 NA FALSE FALSE "AS" -1 "average fixpos(NaN) is off from baseline(130.500000)!" "11787.20190615"
"6710" 42 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6711" 43 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6712" 44 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6713" 45 131 NA FALSE FALSE "AS" -1 "< 30% tracking for samples of interest" "11787.20190615"
"6714" 46 132 NA FALSE FALSE "AS" -1 "average fixpos(34.650000) is off from baseline(130.500000)!" "11787.20190615"
"6715" 47 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6716" 48 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11787.20190615"
"6717" 1 133 152 FALSE TRUE "AS" 2 "" "11778.20190509"
"6718" 2 134 310 TRUE FALSE "AS" 1 "" "11778.20190509"
"6719" 3 133 312 TRUE FALSE "AS" 1 "" "11778.20190509"
"6720" 4 131 329 TRUE FALSE "AS" 1 "" "11778.20190509"
"6721" 5 134 154 FALSE TRUE "AS" 2 "" "11778.20190509"
"6722" 6 131 250 TRUE FALSE "AS" 1 "" "11778.20190509"
"6723" 7 131 265 TRUE FALSE "AS" 1 "" "11778.20190509"
"6724" 8 132 217 TRUE FALSE "AS" 1 "" "11778.20190509"
"6725" 9 134 152 FALSE TRUE "AS" 2 "" "11778.20190509"
"6726" 10 133 317 TRUE FALSE "AS" 1 "" "11778.20190509"
"6727" 11 131 250 TRUE FALSE "AS" 1 "" "11778.20190509"
"6728" 12 132 172 FALSE TRUE "AS" 2 "" "11778.20190509"
"6729" 13 133 346 TRUE FALSE "AS" 1 "" "11778.20190509"
"6730" 14 131 277 TRUE FALSE "AS" 1 "" "11778.20190509"
"6731" 15 134 328 TRUE FALSE "AS" 1 "" "11778.20190509"
"6732" 16 131 NA FALSE FALSE "AS" -1 "blink before target onset" "11778.20190509"
"6733" 17 133 144 FALSE TRUE "AS" 2 "" "11778.20190509"
"6734" 18 132 245 TRUE FALSE "AS" 1 "" "11778.20190509"
"6735" 19 134 312 TRUE FALSE "AS" 1 "" "11778.20190509"
"6736" 20 131 258 TRUE FALSE "AS" 1 "" "11778.20190509"
"6737" 21 133 152 FALSE TRUE "AS" 2 "" "11778.20190509"
"6738" 22 131 221 FALSE TRUE "AS" 2 "" "11778.20190509"
"6739" 23 134 NA FALSE FALSE "AS" -1 "moving (7.573 px/60Hz) before target onset" "11778.20190509"
"6740" 24 133 326 TRUE FALSE "AS" 1 "" "11778.20190509"
"6741" 25 134 154 FALSE TRUE "AS" 2 "" "11778.20190509"
"6742" 26 132 152 FALSE TRUE "AS" 2 "" "11778.20190509"
"6743" 27 134 208 TRUE FALSE "AS" 1 "" "11778.20190509"
"6744" 28 131 331 TRUE FALSE "AS" 1 "" "11778.20190509"
"6745" 29 132 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11778.20190509"
"6746" 30 133 351 TRUE FALSE "AS" 1 "" "11778.20190509"
"6747" 31 133 237 TRUE FALSE "AS" 1 "" "11778.20190509"
"6748" 32 134 164 FALSE TRUE "AS" 2 "" "11778.20190509"
"6749" 33 132 181 FALSE TRUE "AS" 2 "" "11778.20190509"
"6750" 34 131 206 TRUE FALSE "AS" 1 "" "11778.20190509"
"6751" 35 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11778.20190509"
"6752" 36 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11778.20190509"
"6753" 37 132 NA FALSE FALSE "AS" -1 "no data left after removing blinks" "11778.20190509"
"6754" 38 132 265 TRUE FALSE "AS" 1 "" "11778.20190509"
"6755" 39 132 NA FALSE FALSE "AS" -1 "blink before target onset" "11778.20190509"
"6756" 40 132 376 TRUE FALSE "AS" 1 "" "11778.20190509"
"6757" 41 133 430 TRUE FALSE "AS" 1 "" "11778.20190509"
"6758" 42 134 339 TRUE FALSE "AS" 1 "" "11778.20190509"
"6759" 43 134 444 FALSE TRUE "AS" 2 "" "11778.20190509"
"6760" 44 134 172 FALSE TRUE "AS" 2 "" "11778.20190509"
"6761" 45 131 299 TRUE FALSE "AS" 1 "" "11778.20190509"
"6762" 46 132 159 FALSE TRUE "AS" 2 "" "11778.20190509"
"6763" 47 131 265 TRUE FALSE "AS" 1 "" "11778.20190509"
"6764" 48 132 265 TRUE FALSE "AS" 1 "" "11778.20190509"
"6765" 1 132 186 FALSE TRUE "AS" 2 "" "11782.20190605"
"6766" 2 134 NA FALSE FALSE "AS" -1 "average fixpos(212.412500) is off from baseline(130.500000)!" "11782.20190605"
"6767" 3 134 NA FALSE FALSE "AS" -1 "average fixpos(23.200000) is off from baseline(130.500000)!" "11782.20190605"
"6768" 4 131 NA FALSE FALSE "AS" -1 "average fixpos(19.025000) is off from baseline(130.500000)!" "11782.20190605"
"6769" 5 133 NA FALSE FALSE "AS" -1 "average fixpos(234.675000) is off from baseline(130.500000)!" "11782.20190605"
"6770" 6 132 NA FALSE FALSE "AS" -1 "average fixpos(12.925000) is off from baseline(130.500000)!" "11782.20190605"
"6771" 7 134 NA FALSE FALSE "AS" -1 "average fixpos(190.912500) is off from baseline(130.500000)!" "11782.20190605"
"6772" 8 133 NA FALSE FALSE "AS" -1 "blink before target onset" "11782.20190605"
"6773" 9 133 NA FALSE FALSE "AS" -1 "average fixpos(1.987500) is off from baseline(130.500000)!" "11782.20190605"
"6774" 10 131 174 FALSE TRUE "AS" 2 "" "11782.20190605"
"6775" 11 131 NA FALSE FALSE "AS" -1 "average fixpos(205.162500) is off from baseline(130.500000)!" "11782.20190605"
"6776" 12 133 NA FALSE FALSE "AS" -1 "average fixpos(203.112500) is off from baseline(130.500000)!" "11782.20190605"
"6777" 13 131 NA FALSE FALSE "AS" -1 "average fixpos(4.800000) is off from baseline(130.500000)!" "11782.20190605"
"6778" 14 134 NA FALSE FALSE "AS" -1 "average fixpos(202.000000) is off from baseline(130.500000)!" "11782.20190605"
"6779" 15 132 NA FALSE FALSE "AS" -1 "average fixpos(22.087500) is off from baseline(130.500000)!" "11782.20190605"
"6780" 16 134 NA FALSE FALSE "AS" -1 "no saccades (getSacs)" "11782.20190605"
"6781" 17 132 NA FALSE FALSE "AS" -1 "average fixpos(19.275000) is off from baseline(130.500000)!" "11782.20190605"
"6782" 18 132 NA FALSE FALSE "AS" -1 "average fixpos(221.362500) is off from baseline(130.500000)!" "11782.20190605"
"6783" 19 134 NA FALSE FALSE "AS" -1 "average fixpos(184.737500) is off from baseline(130.500000)!" "11782.20190605"
"6784" 20 131 NA FALSE FALSE "AS" -1 "average fixpos(17.537500) is off from baseline(130.500000)!" "11782.20190605"
"6785" 21 133 NA FALSE FALSE "AS" -1 "average fixpos(227.012500) is off from baseline(130.500000)!" "11782.20190605"
"6786" 22 132 NA FALSE FALSE "AS" -1 "average fixpos(3.187500) is off from baseline(130.500000)!" "11782.20190605"
"6787" 23 134 NA FALSE FALSE "AS" -1 "blink before target onset" "11782.20190605"
"6788" 24 133 NA FALSE FALSE "AS" -1 "average fixpos(16.700000) is off from baseline(130.500000)!" "11782.20190605"
"6789" 25 133 NA FALSE FALSE "AS" -1 "average fixpos(9.550000) is off from baseline(130.500000)!" "11782.20190605"
"6790" 26 131 NA FALSE FALSE "AS" -1 "average fixpos(14.537500) is off from baseline(130.500000)!" "11782.20190605"
"6791" 27 134 NA FALSE FALSE "AS" -1 "average fixpos(237.125000) is off from baseline(130.500000)!" "11782.20190605"
